fra;jour;clage_90;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2020-10-30;59;0.47767034614772;17.9240110840192;4.0260786318165;27.0224938677853;6.01637174076533
FR;2020-10-31;59;0.489043449627428;18.788366948477;4.12843656313387;27.0452400747447;5.85714829204943
FR;2020-11-01;59;0.454924139188305;19.3115297085435;4.16255587357299;28.2849083540329;6.24383381035949
FR;2020-11-02;59;0.454924139188305;19.9711697103666;4.29903311532948;30.6618869812918;6.7215041565072
FR;2020-11-03;59;0.489043449627428;19.9825428138463;4.37864483968743;30.6277676708526;6.90347381218253
FR;2020-11-04;59;0.500416553107135;19.9597966068869;4.3331524257686;30.7414987056497;6.90347381218253
FR;2020-11-05;59;0.523162760066551;20.1986317799607;4.40139104664685;31.1509304309192;7.09681657133756
FR;2020-11-06;59;0.557282070505674;20.073527641684;4.37864483968743;31.7195856049046;7.33565174441142
FR;2020-11-07;59;0.557282070505674;20.1417662625622;4.6174800127613;31.1281842239598;7.55174071052586
FR;2020-11-08;59;0.602774484424504;19.8574386755695;4.69709173711925;31.9470476744987;7.89293381491709
FR;2020-11-09;59;0.625520691383919;19.8688117790492;4.65159932320042;34.4377573365547;8.24550002278803
FR;2020-11-10;59;0.705132415741872;19.8915579860086;4.57198759884246;33.6757594034143;8.14314209147066
FR;2020-11-11;59;0.796117243579534;19.1068138459088;4.51512208144393;32.3564793997682;7.98391864275475
FR;2020-11-12;59;0.739251726180996;19.0499483285103;4.49237587448451;33.7326249208128;8.26824622974744
FR;2020-11-13;59;0.796117243579534;18.595024189322;4.39001794316714;33.0388656085506;8.09764967755183
FR;2020-11-14;59;0.830236554018656;17.7534145318236;4.04882483877591;30.8666028439265;7.54036760704615
FR;2020-11-15;59;0.852982760978072;17.0710283230411;3.75312414830352;30.6391407743323;7.49487519312732
FR;2020-11-16;59;0.852982760978072;15.8427331472327;3.53703518218907;31.9697938814581;7.73371036620118
FR;2020-11-17;59;0.739251726180996;14.9897503862546;3.32094621607463;31.003080085683;7.44938277920849
FR;2020-11-18;59;0.693759312262165;14.7736614201402;3.40055794043258;29.6951731855166;7.39251726180995
FR;2020-11-19;59;0.739251726180996;13.7842014174056;3.21858828475726;28.8990559419371;7.17642829569551
FR;2020-11-20;59;0.659640001823042;12.7492490007522;3.01387242212252;28.1370580087967;7.10818967481726
FR;2020-11-21;59;0.636893794863627;12.1692207232872;3.01387242212252;26.2832421416043;6.94896622610136
FR;2020-11-22;59;0.602774484424504;11.5664462388627;2.94563380124427;25.8738104163348;6.8579813982637
FR;2020-11-23;59;0.636893794863627;10.9181793405193;2.77503724904866;26.8064049016709;6.83523519130428
FR;2020-11-24;59;0.693759312262165;10.0538234760615;2.64993311077188;25.4188862771465;6.42580346603481
FR;2020-11-25;59;0.625520691383919;9.61027244035294;2.37697862725889;24.543157309209;6.2665800173189
FR;2020-11-26;59;0.659640001823042;8.63218554109809;2.06990483330679;23.2807428229615;5.87989449900884
FR;2020-11-27;59;0.636893794863627;8.37060416106481;1.95617379850971;22.5756104072196;5.80028277465089
FR;2020-11-28;59;0.682386208782457;7.97254553927504;1.85381586719234;21.1312262652968;5.62968622245527
FR;2020-11-29;59;0.67101310530275;7.77920278012001;1.80832345327351;21.0857338513779;5.64105932593498
FR;2020-11-30;59;0.648266898343334;7.38114415833025;1.81969655675322;21.8136124740792;5.8116558781306
FR;2020-12-01;59;0.648266898343334;7.10818967481726;1.7969503497938;21.1767186792156;5.57282070505673
FR;2020-12-02;59;0.659640001823042;6.97171243306077;1.88793517763147;20.4943324704331;5.55007449809732
FR;2020-12-03;59;0.625520691383919;7.09681657133756;1.88793517763147;20.0507814347245;5.35673173894229
FR;2020-12-04;59;0.659640001823042;6.89210070870282;1.75145793587497;19.8346924686101;5.17476208326697
FR;2020-12-05;59;0.67101310530275;6.84660829478399;1.72871172891556;19.1864255702668;4.99279242759165
FR;2020-12-06;59;0.636893794863627;6.91484691566223;1.59223448715907;19.3001566050638;4.91318070323369
FR;2020-12-07;59;0.625520691383919;6.91484691566223;1.58086138367936;20.0962738486434;5.17476208326697
FR;2020-12-08;59;0.545908967025966;6.92622001914194;1.55811517671994;19.7892000546913;5.00416553107135
FR;2020-12-09;59;0.591401380944796;6.77836967390574;1.45575724540258;19.4593800537797;4.93592691019311
FR;2020-12-10;59;0.545908967025966;6.7215041565072;1.4898765558417;19.2319179841856;4.75395725451779
FR;2020-12-11;59;0.591401380944796;6.66463863910867;1.6377269010779;19.1181869493885;4.84494208235545
FR;2020-12-12;59;0.523162760066551;6.81248898434487;1.69459241847644;18.5381586719234;4.78807656495691
FR;2020-12-13;59;0.557282070505674;6.75562346694633;1.7855772463141;18.5609048788828;4.87906139279457
FR;2020-12-14;59;0.500416553107135;6.80111588086516;1.66047310803731;19.4480069503;4.95867311715252
FR;2020-12-15;59;0.568655173985381;7.06269726089843;1.71733862543585;19.254664191145;4.83356897887574
FR;2020-12-16;59;0.534535863546258;7.1650551922158;1.76283103935468;19.1068138459088;4.71983794407866
FR;2020-12-17;59;0.580028277465089;7.24466691657375;1.81969655675322;18.9703366041523;4.57198759884246
FR;2020-12-18;59;0.489043449627428;7.27878622701288;1.81969655675322;18.8793517763147;4.56061449536276
FR;2020-12-19;59;0.511789656586843;7.25604002005346;1.7855772463141;18.1401000501337;4.4810027710048
FR;2020-12-20;59;0.568655173985381;7.19917450265492;1.70596552195614;18.2083386710119;4.50374897796422
FR;2020-12-21;59;0.602774484424504;7.10818967481726;1.77420414283439;18.9362172937132;4.6174800127613
FR;2020-12-22;59;0.591401380944796;6.81248898434487;1.72871172891556;18.3903083266872;4.4810027710048
FR;2020-12-23;59;0.614147587904212;6.7101310530275;1.70596552195614;17.9922497048975;4.37864483968743
FR;2020-12-24;59;0.591401380944796;6.4144303625551;1.74008483239527;17.2984903926353;4.29903311532948
FR;2020-12-25;59;0.580028277465089;5.92538691292767;1.6377269010779;16.1952993551037;4.16255587357299
FR;2020-12-26;59;0.557282070505674;5.87989449900884;1.64910000455761;16.6161041838528;4.31040621880919
FR;2020-12-27;59;0.580028277465089;6.02774484424504;1.77420414283439;16.7867007360485;4.4696296675251
FR;2020-12-28;59;0.534535863546258;6.35756484515656;1.75145793587497;17.7647876353033;4.52649518492363
FR;2020-12-29;59;0.511789656586843;6.47129587995364;1.74008483239527;17.8216531527018;4.3331524257686
FR;2020-12-30;59;0.489043449627428;6.55090760431159;1.80832345327351;17.582817979628;4.3331524257686
FR;2020-12-31;59;0.489043449627428;6.7101310530275;1.71733862543585;17.4122214274324;4.13980966661357
FR;2021-01-01;59;0.489043449627428;6.64189243214925;1.66047310803731;16.5023731490558;3.99195932137738
FR;2021-01-02;59;0.489043449627428;6.61914622518984;1.55811517671994;16.9004317708455;3.93509380397884
FR;2021-01-03;59;0.409431725269474;6.58502691475071;1.4898765558417;17.1506400473991;4.00333242485708
FR;2021-01-04;59;0.47767034614772;6.50541519039276;1.56948828019965;18.1514731536134;4.25354070141065
FR;2021-01-05;59;0.466297242668013;6.51678829387247;1.64910000455761;17.9240110840192;4.13980966661357
FR;2021-01-06;59;0.398058621789767;6.74425036346662;1.60360759063877;17.9240110840192;4.06019794225562
FR;2021-01-07;59;0.454924139188305;6.93759312262165;1.64910000455761;17.9240110840192;4.12843656313387
FR;2021-01-08;59;0.500416553107135;7.55174071052586;1.7855772463141;17.855772463141;4.10569035617445
FR;2021-01-09;59;0.545908967025966;7.74508346968089;1.89930828111117;17.4235945309121;4.12843656313387
FR;2021-01-10;59;0.557282070505674;7.73371036620118;1.87656207415176;17.5941910831077;4.15118277009328
FR;2021-01-11;59;0.511789656586843;7.77920278012001;1.76283103935468;18.708755224119;4.20804828749182
FR;2021-01-12;59;0.511789656586843;8.13176898799095;1.94480069503;18.8566055693552;4.31040621880919
FR;2021-01-13;59;0.557282070505674;8.23412691930832;1.96754690198942;19.0499483285103;4.36727173620773
FR;2021-01-14;59;0.534535863546258;8.51845450630101;2.0926510402662;19.2091717772262;4.42413725360627
FR;2021-01-15;59;0.568655173985381;8.81415519677341;2.18363586810386;19.4025145363812;4.42413725360627
FR;2021-01-16;59;0.557282070505674;8.76866278285458;2.14951655766474;18.9362172937132;4.21942139097153
FR;2021-01-17;59;0.534535863546258;9.00749795592844;2.22912828202269;19.2887835015841;4.36727173620773
FR;2021-01-18;59;0.545908967025966;9.22358692204288;2.50208276553568;20.5511979878317;4.64022621972071
FR;2021-01-19;59;0.602774484424504;9.5534069229544;2.47933655857626;20.6194366087099;4.71983794407866
FR;2021-01-20;59;0.67101310530275;9.61027244035294;2.5362020759748;20.6763021261085;4.73121104755837
FR;2021-01-21;59;0.693759312262165;9.92871933778475;2.61581380033275;21.0857338513779;4.93592691019311
FR;2021-01-22;59;0.705132415741872;10.3836434769731;2.69542552469071;21.4837924731677;5.06103104846989
FR;2021-01-23;59;0.693759312262165;10.8840600300802;2.92288759428486;21.4383000592489;5.01553863455106
FR;2021-01-24;59;0.71650551922158;11.1115220996743;2.90014138732544;21.9500897158357;5.03828484151048
FR;2021-01-25;59;0.727878622701288;11.7711621014974;2.90014138732544;23.7925324795483;5.34535863546258
FR;2021-01-26;59;0.693759312262165;11.7029234806191;2.95700690472398;23.8721442039063;5.16338897978726
FR;2021-01-27;59;0.67101310530275;11.8052814119365;3.10485724996018;23.5423242029948;5.368104842422
FR;2021-01-28;59;0.636893794863627;11.6119386527815;2.96838000820369;23.2579966160021;5.27712001458434
FR;2021-01-29;59;0.602774484424504;11.3844765831873;2.93426069776457;23.4513393751571;5.39085104938141
FR;2021-01-30;59;0.648266898343334;11.1911338240323;2.95700690472398;22.7234607524558;5.44771656677995
FR;2021-01-31;59;0.602774484424504;11.1911338240323;3.08211104300077;23.0419076498876;5.47046277373937
FR;2021-02-01;59;0.648266898343334;10.736209684844;3.08211104300077;24.3270683430946;5.83440208509001
FR;2021-02-02;59;0.659640001823042;11.1228952031541;3.07073793952106;24.5204111022496;5.76616346421176
FR;2021-02-03;59;0.591401380944796;11.5323269284235;2.9911262151631;24.4407993778917;5.62968622245527
FR;2021-02-04;59;0.568655173985381;11.7256696875786;3.1276034569196;24.4862917918105;5.74341725725235
FR;2021-02-05;59;0.614147587904212;11.4413421005859;3.04799173256164;23.8266517899875;5.6638055328944
FR;2021-02-06;59;0.545908967025966;11.5437000319032;3.02524552560223;23.1556386846847;5.65243242941469
FR;2021-02-07;59;0.648266898343334;11.4527152040656;3.08211104300077;23.4399662716774;5.8116558781306
FR;2021-02-08;59;0.636893794863627;11.4982076179844;3.03661862908194;24.7251269648844;6.01637174076533
FR;2021-02-09;59;0.682386208782457;11.2138800309917;2.9911262151631;24.4976648952902;5.89126760248855
FR;2021-02-10;59;0.784744140099826;10.8954331335599;3.09348414648047;24.1223524804599;5.9708793268465
FR;2021-02-11;59;0.818863450538949;10.8385676161614;3.08211104300077;23.8607711004266;5.99362553380592
FR;2021-02-12;59;0.750624829660703;11.1911338240323;3.16172276735872;23.8039055830281;5.85714829204943
FR;2021-02-13;59;0.784744140099826;11.2593724449105;3.20721518127755;23.1670117881644;5.85714829204943
FR;2021-02-14;59;0.796117243579534;11.1911338240323;3.34369242303404;23.2807428229615;6.15284898252182
FR;2021-02-15;59;0.784744140099826;11.1228952031541;3.46879656131082;24.4749186883308;6.50541519039276
FR;2021-02-16;59;0.693759312262165;10.9977910648773;3.46879656131082;23.7697862725889;6.49404208691305
FR;2021-02-17;59;0.625520691383919;10.9409255474787;3.41193104391229;23.7470400656295;6.44854967299422
FR;2021-02-18;59;0.659640001823042;10.7817020987628;3.41193104391229;23.5082048925557;6.47129587995364
FR;2021-02-19;59;0.659640001823042;10.6338517535266;3.48016966479053;23.4513393751571;6.47129587995364
FR;2021-02-20;59;0.67101310530275;10.6452248570063;3.45742345783112;22.9964152359688;6.48266898343335
FR;2021-02-21;59;0.648266898343334;10.9522986509584;3.29820000911521;23.4627124786368;6.61914622518984
FR;2021-02-22;59;0.625520691383919;11.2479993414308;3.1389765603993;25.1231855866741;6.82386208782457
FR;2021-02-23;59;0.636893794863627;11.4413421005859;3.21858828475726;24.9412159309988;6.80111588086516
FR;2021-02-24;59;0.648266898343334;11.4868345145047;3.22996138823696;24.6455152405264;6.66463863910867
FR;2021-02-25;59;0.67101310530275;11.7256696875786;3.36643862999346;24.6341421370467;6.81248898434487
FR;2021-02-26;59;0.705132415741872;12.0441165850104;3.53703518218907;24.6796345509655;6.99445864002019
FR;2021-02-27;59;0.71650551922158;12.1805938267669;3.62802001002673;24.3384414465743;6.97171243306077
FR;2021-02-28;59;0.67101310530275;12.2829517580842;3.75312414830352;24.7933655857626;7.08544346785785
FR;2021-03-01;59;0.67101310530275;12.3170710685234;3.88960139006001;26.374226969442;7.34702484789112
FR;2021-03-02;59;0.693759312262165;12.1009821024089;3.84410897614118;25.6236021397813;7.312905537452
FR;2021-03-03;59;0.67101310530275;12.5217869311581;3.95784001093825;25.7487062780581;7.48350208964761
FR;2021-03-04;59;0.545908967025966;12.8516069320696;4.06019794225562;26.1353917963681;7.55174071052586
FR;2021-03-05;59;0.489043449627428;12.8402338285899;3.99195932137738;26.1581380033275;7.64272553836352
FR;2021-03-06;59;0.47767034614772;12.7833683111914;4.04882483877591;25.2937821388698;7.80194898707943
FR;2021-03-07;59;0.443551035708597;12.6241448624755;3.92372070049913;25.6918407606595;7.88156071143738
FR;2021-03-08;59;0.47767034614772;12.8288607251102;4.01470552833679;27.4660449034939;8.27961933322715
FR;2021-03-09;59;0.523162760066551;13.2269193469;4.20804828749182;27.1817173165012;8.41609657498364
FR;2021-03-10;59;0.568655173985381;13.1131883121029;4.24216759793094;26.7495393842723;8.26824622974744
FR;2021-03-11;59;0.591401380944796;12.8288607251102;4.12843656313387;26.5789428320767;8.27961933322715
FR;2021-03-12;59;0.591401380944796;13.2155462434203;4.10569035617445;27.0679862817041;8.3478579541054
FR;2021-03-13;59;0.568655173985381;13.6590972791289;4.10569035617445;26.7154200738332;8.33648485062569
FR;2021-03-14;59;0.614147587904212;13.9775441765607;4.3331524257686;27.386433179136;8.63218554109809
FR;2021-03-15;59;0.682386208782457;14.4552145227084;4.29903311532948;29.6383076681181;9.04161726636756
FR;2021-03-16;59;0.693759312262165;15.17172004193;4.41276415012656;29.7747849098746;8.99612485244873
FR;2021-03-17;59;0.682386208782457;15.6266441811183;4.52649518492363;29.911262151631;9.21221381856317
FR;2021-03-18;59;0.682386208782457;16.570611769934;4.60610690928159;30.6618869812918;9.18946761160376
FR;2021-03-19;59;0.659640001823042;17.0255359091223;4.85631518583515;31.3556462935539;9.33731795683996
FR;2021-03-20;59;0.705132415741872;17.6055641865874;4.95867311715252;31.3215269831148;9.34869106031966
FR;2021-03-21;59;0.750624829660703;18.0832345327351;4.97004622063223;32.129017330174;9.5534069229544
FR;2021-03-22;59;0.727878622701288;18.3334428092887;5.26574691110463;34.4377573365547;10.0651965795412
FR;2021-03-23;59;0.648266898343334;18.3675621197278;5.35673173894229;34.0965642321635;10.1106889934601
FR;2021-03-24;59;0.682386208782457;18.4244276371263;5.32261242850317;33.9828331973664;10.0879427865007
FR;2021-03-25;59;0.761997933140411;18.8111131554364;5.42497035982054;34.4832497504735;9.94009244126446
FR;2021-03-26;59;0.852982760978072;19.3570221224624;5.41359725634083;35.1315166488168;9.89460002734563
FR;2021-03-27;59;0.818863450538949;19.5958572955362;5.65243242941469;34.8471890618242;9.95146554474417
FR;2021-03-28;59;0.784744140099826;19.6982152268536;5.53870139461761;35.552321477566;10.0651965795412
FR;2021-03-29;59;0.727878622701288;20.2782435043187;5.90264070596826;38.3842242440132;10.8840600300802
FR;2021-03-30;59;0.784744140099826;20.5284517808723;5.84577518856972;37.8951807943858;10.8271945126817
FR;2021-03-31;59;0.784744140099826;21.6088966114445;6.06186415468416;37.9861656222235;10.8385676161614
FR;2021-04-01;59;0.739251726180996;21.6998814392821;6.47129587995364;38.0202849326626;11.202506927512
FR;2021-04-02;59;0.71650551922158;21.9273435088763;6.82386208782457;38.4979552788103;11.7029234806191
FR;2021-04-03;59;0.784744140099826;21.6998814392821;6.76699657042604;37.9179270013452;11.7142965840989
FR;2021-04-04;59;0.887102071417195;22.2002979923893;7.11956277829697;38.6685518310059;12.0668627919698
FR;2021-04-05;59;0.90984827837661;21.4837924731677;6.74425036346662;40.2380401112056;12.3966827928813
FR;2021-04-06;59;0.921221381856317;22.018328336714;7.11956277829697;42.2965718410326;12.9880841738261
FR;2021-04-07;59;0.90984827837661;21.8022393705995;7.18780139917522;41.5914394252908;13.0222034842652
FR;2021-04-08;59;1.08044483057222;22.2344173028284;7.18780139917522;41.659678046169;13.2155462434203
FR;2021-04-09;59;1.05769862361281;22.3822676480646;7.17642829569551;41.5914394252908;13.2837848642985
FR;2021-04-10;59;0.989460002734563;22.9622959255297;7.35839795137083;40.8180683886707;13.5226200373724
FR;2021-04-11;59;0.898475174896902;22.7689531663747;7.25604002005346;41.6710511496487;13.7159627965274
FR;2021-04-12;59;0.875728967937487;23.3262352368803;7.312905537452;44.070775983867;14.1708869357157
FR;2021-04-13;59;0.887102071417195;23.0760269603268;7.08544346785785;43.4793746029222;13.9775441765607
FR;2021-04-14;59;0.943967588815732;23.0077883394485;7.26741312353317;43.2746587402875;14.0002903835201
FR;2021-04-15;59;0.818863450538949;22.598356614179;7.09681657133756;43.1723008089701;14.1026483148375
FR;2021-04-16;59;0.875728967937487;22.211671095869;6.90347381218253;43.1154352915716;14.1140214183172
FR;2021-04-17;59;0.921221381856317;21.9614628193154;6.78974277738545;42.0577366679588;13.9889172800404
FR;2021-04-18;59;0.978086899254856;22.0410745436734;6.73287725998691;42.9220925324166;13.9206786591621
FR;2021-04-19;59;1.00083310621427;22.484625579382;6.97171243306077;45.6743835745058;14.5916917644649
FR;2021-04-20;59;1.00083310621427;22.3026559237066;6.8579813982637;44.6508042613321;14.2391255565939
FR;2021-04-21;59;0.932594485336025;22.2002979923893;6.61914622518984;44.2754918465018;14.3983490053098
FR;2021-04-22;59;1.00083310621427;22.0410745436734;6.80111588086516;43.9797911560294;14.5348262470663
FR;2021-04-23;59;0.989460002734563;22.4277600619834;6.84660829478399;44.1048952943062;14.5348262470663
FR;2021-04-24;59;1.0463255201331;22.1093131645516;6.7215041565072;42.4557952897486;14.4097221087896
FR;2021-04-25;59;0.978086899254856;21.7908662671198;6.77836967390574;42.7287497732615;14.5575724540258
FR;2021-04-26;59;1.05769862361281;21.0174952304997;6.50541519039276;44.7872815030886;15.0466159036532
FR;2021-04-27;59;1.06907172709252;20.812779367865;6.52816139735218;43.7182097759961;14.7509152131808
FR;2021-04-28;59;1.11456414101135;20.0280352277651;6.38031105211598;42.1600945992762;14.6371841783837
FR;2021-04-29;59;1.09181793405193;19.4934993642189;6.05049105120446;41.1365152861025;14.4552145227084
FR;2021-04-30;59;1.18280276188959;18.3448159127684;5.76616346421176;40.6247256295156;13.9889172800404
FR;2021-05-01;59;1.10319103753164;17.8330262561816;5.3794779459017;39.0324911423566;13.2382924503797
FR;2021-05-02;59;1.13731034797076;17.50320625527;5.19750829022638;39.4305497641463;13.2155462434203
FR;2021-05-03;59;1.05769862361281;16.5478655629746;5.06103104846989;40.7043373538736;13.3179041747376
FR;2021-05-04;59;1.05769862361281;15.8541062507124;4.78807656495691;39.0438642458363;12.8174876216305
FR;2021-05-05;59;1.01220620969398;15.1262276280111;4.54924139188305;37.4743759656366;12.487667620719
FR;2021-05-06;59;1.02357931317369;14.6713034888228;4.27628690837007;36.5076621698615;12.214713137206
FR;2021-05-07;59;0.978086899254856;13.9434248661215;4.12843656313387;35.3248594079719;11.8507738258553
FR;2021-05-08;59;0.966713795775148;13.3292772782173;4.12843656313387;33.5051628512187;11.5095807214641
FR;2021-05-09;59;0.921221381856317;12.874353139029;3.95784001093825;33.7553711277722;11.5095807214641
FR;2021-05-10;59;0.887102071417195;12.8970993459884;3.86685518310059;35.3362325114516;11.7825352049771
FR;2021-05-11;59;0.841609657498364;12.0554896884901;3.61664690654702;33.3231931955433;11.1456414101135
FR;2021-05-12;59;0.852982760978072;11.6574310667003;3.55978138914849;32.1062711232146;10.8158214092019
FR;2021-05-13;59;0.71650551922158;10.6793441674455;3.25270759519638;30.2297090490629;10.3722703734934
FR;2021-05-14;59;0.71650551922158;10.1106889934601;3.11623035343989;30.6163945673729;10.3381510630542
FR;2021-05-15;59;0.750624829660703;9.71263037167031;2.94563380124427;28.8308173210588;9.87185382038621
FR;2021-05-16;59;0.71650551922158;9.22358692204288;2.86602207688632;28.6602207688632;9.79224209602826
FR;2021-05-17;59;0.67101310530275;8.39335036802422;2.49070966205597;29.5814421507195;9.92871933778475
FR;2021-05-18;59;0.659640001823042;8.07490347059241;2.52482897249509;28.0233269739996;9.3941834742385
FR;2021-05-19;59;0.614147587904212;8.14314209147066;2.42247104117772;26.9315090399477;9.04161726636756
FR;2021-05-20;59;0.682386208782457;7.99529174623446;2.39972483421831;25.7373331745784;8.6549317480575
FR;2021-05-21;59;0.568655173985381;7.9156800218765;2.26324759246182;25.1800511040727;8.2113807123489
FR;2021-05-22;59;0.545908967025966;7.71096415924177;2.29736690290094;23.7470400656295;7.98391864275475
FR;2021-05-23;59;0.568655173985381;7.36977105485054;2.14951655766474;23.4058469612383;7.87018760795767
FR;2021-05-24;59;0.568655173985381;6.78974277738545;2.00166621242854;23.417220064718;7.77920278012001
FR;2021-05-25;59;0.523162760066551;6.49404208691305;1.94480069503;23.7470400656295;7.9043069183968
FR;2021-05-26;59;0.511789656586843;6.08461036164358;1.76283103935468;22.677968338537;7.56311381400557
FR;2021-05-27;59;0.466297242668013;6.20971449992036;1.80832345327351;22.0410745436734;7.38114415833025
FR;2021-05-28;59;0.454924139188305;5.99362553380592;1.80832345327351;21.2904497140127;7.07407036437814
FR;2021-05-29;59;0.409431725269474;6.08461036164358;1.70596552195614;20.3237359182375;6.89210070870282
FR;2021-05-30;59;0.409431725269474;5.84577518856972;1.77420414283439;20.1303931590825;6.96033932958106
FR;2021-05-31;59;0.47767034614772;5.94813311988709;1.87656207415176;20.7445407469867;7.03995105393902
FR;2021-06-01;59;0.500416553107135;6.01637174076533;1.80832345327351;20.1758855730013;6.69875794954779
FR;2021-06-02;59;0.443551035708597;5.73204415377264;1.74008483239527;19.1864255702668;6.48266898343335
FR;2021-06-03;59;0.409431725269474;5.23162760066551;1.68321931499673;18.7997400519567;6.34619174167685
FR;2021-06-04;59;0.375312414830352;5.00416553107135;1.64910000455761;18.2993234988496;6.2665800173189
FR;2021-06-05;59;0.375312414830352;4.56061449536276;1.61498069411848;17.309863496115;6.05049105120446
FR;2021-06-06;59;0.329820000911521;4.56061449536276;1.43301103844316;17.1733862543585;5.92538691292767
FR;2021-06-07;59;0.23883517307386;4.36727173620773;1.33065310712579;17.6965490144251;5.98225243032621
FR;2021-06-08;59;0.23883517307386;4.00333242485708;1.22829517580842;16.9800434952035;5.65243242941469
FR;2021-06-09;59;0.341193104391229;3.7303779413441;1.20554896884901;16.2066724585834;5.3794779459017
FR;2021-06-10;59;0.375312414830352;3.54840828566878;1.12593724449105;15.3878090080444;5.10652346238872
FR;2021-06-11;59;0.454924139188305;3.35506552651375;1.01220620969398;15.092108317572;4.87906139279457
FR;2021-06-12;59;0.43217793222889;3.20721518127755;1.01220620969398;14.2732448670331;4.64022621972071
FR;2021-06-13;59;0.43217793222889;3.1389765603993;1.0463255201331;14.1822600391954;4.64022621972071
FR;2021-06-14;59;0.466297242668013;2.91151449080515;1.02357931317369;14.4893338331475;4.70846484059896
FR;2021-06-15;59;0.454924139188305;2.67267931773129;0.989460002734563;13.9434248661215;4.4810027710048
FR;2021-06-16;59;0.363939311350644;2.71817173165012;1.00083310621427;13.5908586582506;4.3331524257686
FR;2021-06-17;59;0.329820000911521;2.57032138641392;0.90984827837661;12.9198455529479;4.13980966661357
FR;2021-06-18;59;0.284327586992691;2.2405013855024;0.807490347059241;12.487667620719;3.95784001093825
FR;2021-06-19;59;0.352566207870936;2.13814345418503;0.727878622701288;11.9190124467336;3.7303779413441
FR;2021-06-20;59;0.341193104391229;1.91068138459088;0.625520691383919;11.7711621014974;3.5825275961079
FR;2021-06-21;59;0.329820000911521;1.76283103935468;0.591401380944796;12.0099972745712;3.61664690654702
FR;2021-06-22;59;0.284327586992691;1.7969503497938;0.568655173985381;11.6574310667003;3.42330414739199
FR;2021-06-23;59;0.307073793952106;1.58086138367936;0.489043449627428;11.3162379623091;3.34369242303404
FR;2021-06-24;59;0.318446897431813;1.51262276280111;0.454924139188305;10.8499407196411;3.15034966387901
FR;2021-06-25;59;0.284327586992691;1.4898765558417;0.454924139188305;10.3608972700136;2.95700690472398
FR;2021-06-26;59;0.19334275915503;1.42163793496345;0.409431725269474;9.95146554474417;2.85464897340661
FR;2021-06-27;59;0.19334275915503;1.47850345236199;0.409431725269474;9.98558485518329;2.79778345600808
FR;2021-06-28;59;0.216088966114445;1.42163793496345;0.329820000911521;10.076569683021;2.72954483512983
FR;2021-06-29;59;0.250208276553568;1.26241448624755;0.261581380033275;9.76949588906885;2.55894828293421
FR;2021-06-30;59;0.23883517307386;1.22829517580842;0.250208276553568;9.42830278467762;2.50208276553568
FR;2021-07-01;59;0.216088966114445;1.13731034797076;0.261581380033275;9.10985588724581;2.46796345509655
FR;2021-07-02;59;0.227462069594152;1.14868345145047;0.250208276553568;8.89376692113136;2.3883517307386
FR;2021-07-03;59;0.227462069594152;1.10319103753164;0.272954483512983;8.57532002369955;2.35423242029948
FR;2021-07-04;59;0.250208276553568;1.10319103753164;0.295700690472398;8.59806623065896;2.37697862725889
FR;2021-07-05;59;0.19334275915503;1.00083310621427;0.318446897431813;8.62081243761838;2.39972483421831
FR;2021-07-06;59;0.181969655675322;0.978086899254856;0.352566207870936;8.41609657498364;2.34285931681977
FR;2021-07-07;59;0.19334275915503;0.966713795775148;0.352566207870936;8.26824622974744;2.2405013855024
FR;2021-07-08;59;0.204715862634737;1.03495241665339;0.352566207870936;8.08627657407212;2.16088966114445
FR;2021-07-09;59;0.181969655675322;1.05769862361281;0.329820000911521;7.97254553927504;2.0926510402662
FR;2021-07-10;59;0.181969655675322;1.18280276188959;0.386685518310059;7.76782967664031;2.16088966114445
FR;2021-07-11;59;0.181969655675322;1.21692207232872;0.409431725269474;7.85881450447797;2.19500897158357
FR;2021-07-12;59;0.181969655675322;1.33065310712579;0.443551035708597;7.99529174623446;2.21775517854299
FR;2021-07-13;59;0.147850345236199;1.43301103844316;0.43217793222889;8.00666484971417;2.16088966114445
FR;2021-07-14;59;0.102357931317369;1.51262276280111;0.454924139188305;7.88156071143738;2.05853172982708
FR;2021-07-15;59;0.0796117243579533;1.56948828019965;0.454924139188305;8.00666484971417;2.06990483330679
FR;2021-07-16;59;0.090984827837661;1.75145793587497;0.557282070505674;8.00666484971417;2.06990483330679
FR;2021-07-17;59;0.090984827837661;1.85381586719234;0.523162760066551;7.96117243579533;2.02441241938796
FR;2021-07-18;59;0.0568655173985381;1.95617379850971;0.591401380944796;8.14314209147066;2.12677035070533
FR;2021-07-19;59;0.090984827837661;2.26324759246182;0.591401380944796;8.64355864457779;2.20638207506328
FR;2021-07-20;59;0.125104138276784;2.41109793769802;0.71650551922158;8.66630485153721;2.19500897158357
FR;2021-07-21;59;0.136477241756491;2.62718690381246;0.807490347059241;8.78003588633428;2.11539724722562
FR;2021-07-22;59;0.113731034797076;2.79778345600808;0.932594485336025;8.8027820932937;2.0926510402662
FR;2021-07-23;59;0.136477241756491;3.1276034569196;1.14868345145047;9.13260209420522;2.32011310986035
FR;2021-07-24;59;0.136477241756491;3.30957311259492;1.20554896884901;9.12122899072551;2.32011310986035
